,label,text
633,0,let side bitch settle might headbutt evelyn
634,0,dont show bitch unless look like dolly parton
635,1,fuck pussy ass hater go suck dick die quick someone youtube comments think good friends
636,0,hick raver venn diagram large intersection
637,0,hoes suck dick cus look like john stockton hit em wit choppa luke fatherrr
638,0,wasnt work place id deck aye fucking right give tyson combo nd end uppercut shut fuck bitch
639,0,suck dick dip keeper true redneck woman kim dad
640,0,im gonna rip bitch apart rip apart lol
641,0,britney bitch bible leviticus
642,0,niggas bitches bitch ass niggas dike ass hoes black ass bright ass hoes fag tags scally wags
643,0,pussy tryna go studio call mufuckin crib like god yo word god buss yo shit god word
644,0,oh ya hoes think cute skin tight cat suits assuming bodies boomin dispute
645,0,omg bitch fucking stupid swear blah blah blah week later omg ilysm bae ur best friend swear
646,1,way fuck bitch name lord mr race
647,1,poor whitey
648,0,riding bros still trust hoes
649,0,weekends going fabulous naa man seeing nae cunt koed seconds flat hate u fuckgm
650,0,whatever good one abraham lincoln quote yall hoes
651,0,guys say latinas gt mean kim kardashian looking girls bitches shaped like mini fridge amp smell like tortillas
652,0,rappers say twat makes feel weird
653,0,better pipe pussy lmao wth even mean
654,0,fucking pussy even beat dick angry youtube comment
655,0,cunt right
656,0,son bitch moment rains forget car windows
657,0,thingsthatgetsonmynerves needy hoes ratchet hoes sideline hoes beggin hoes dumb hoes looking love facebook hoes
658,0,get hit bitch campus wants
659,0,personidbitchslap fa blowin tl like bitches spare tire leavin dairy queen
660,0,faves snoop justin much fun charlie wilson tribute betawards
661,0,taughtme pussy feels
662,0,wordsaftersex pussy bitch
663,1,azmonsoon lot rain bad enough wash away teabagger racist white trash state tcot teaparty azflooding
664,0,alexfromtarget gets million retweets chrisfromwalmart cant even get bitch text back
665,0,alexfromtarget bitches wet lmmfao
666,0,anncoulter still calling obama community organizer syria well still cunt well
667,0,asagiraffes pussy
668,0,askdems embarrassed charlie rangel remains caucus
669,0,bob bass bitches bitches dick fishes dock
670,0,breaking ap calls mass governor race charlie baker watch live coverage wcvb streaming online
671,0,bangbangbirdgang ya bitch fruit loop
672,0,bartending becomes real bitch bartender way way taller bar designed holy back pains
673,0,bestsongtohavesexto bitches love sosa bangbang
674,0,bigbird made gay couple yes gop world bird would existed since creators would jail sodomy
675,0,bitchslapthursdays nite pure passion doors open watching game bitch
676,0,blessjesus amos two walk together except agreed
677,0,blessjesus amos hate one upholds justice court detest one tells truth
678,0,blessjesus crown head sole feet
679,0,blessjesusair matthew look birds air yet heavenly father feeds much valuable
680,0,blessjesuslove happy belated sixty fifth birthday aunt mary agnes strong
681,0,bout gocrazy aintnolevelz disshit hungrier phat ho diet ig
682,0,burnnotice fi shoots bean bag rounds guy hurts like bitch
683,1,california full white trash
684,1,california full white trash moved oklahoma
685,0,celebrityleakedphotos yeah gt know feels knowing nsa phones quit whining like muslim bitches
686,0,christianbale kissing moses ass fight god otherwise might fucking dead gt retarded ass actor faggot
687,0,commonquestioniget uou ghetto
688,0,cowboys bitches cowboysnation another great win ilove team
689,0,crack whip cracker
690,1,dtla trash non europeans allowed live
691,0,duh possibly tucking penis bitch got man boobs
692,0,dearfeministmen easier way get pussy w sacrificing man hood best dont include losing ur self respect
693,0,degenerateartist fuckin around allahs retard crest gt got blessed jesus next fake ass text gt
694,0,degenerateartist card gt french muslim retard gt expect demand child bride yard cuz got man dick gt
695,0,degenerateartist bitch walks back words gt witch questions turd gt glitch evolves absurd
696,0,degenerateartist knows words gt bo jingo dangle fan slang ho ting pang lick drum swing flick alarm bic gt hear fire
697,0,degenerateartist sniffs whiffy balls involuntary cuz fairy walks downtown hairy climatechange scary sense hillbilly sneeze gt
698,0,derekjeter lifelong yankees man miss firstballot unanimous
699,1,dutch farmers white trash
700,1,dutch people live outside newyorkcity white trash
701,0,earlybird early morning sunrise dawn bird thebird jerryreed kansas city
702,0,ebola great thought panic bird flu bad really got time
703,0,ebola great metaphor gop teaparty policies eat vital organs host dies tcot teabaggers
704,0,explainananimeplotbadly boy monkey tail grows savior futuristic yet old earth
705,0,fact kanye best good piece pussy fucks
706,0,fact females tweet dayum day r hoes need attention ijs wontgetme
707,0,femalelogic worse jig convinced
708,0,firecashman root royals october yankees
709,0,freeelchapo trending cus french montana bitch ass fucks think selling drugs cool lamest posers
710,0,freeballoutpartypart bitch going mo weeks
711,0,freshmanadvice hoe get traphouseeeeeeee
712,0,glory isaiah mom asked wanted brownie said thanks said fasting
713,0,holidayseasonlive shy glizzy feat plies free tha gang
714,0,happycolumbusday america karlmarx would never thought sharing colonialism injuns
715,0,happycolumbusday hate sound peta callous buffalo lot worse injuns
716,0,havok one bad bitch wanna mess tna impact
717,0,hellyeah happy fall pumpkin spice oreos
718,0,hellobrookland opening serving free samples cider vegan sliders brownies
719,0,holyspirit joshua every place sole foot shall tread upon given unto said unto moses
720,0,honestyhour middle school hoes used call mandingo warrior
721,0,idonthavetimefor ratchet hoes
722,0,ihopesomeday hoes find relationship instead ruining others
723,0,istandwithrand wise rino pussies real leaders like rand cruz lee bachmann etc actually exist fight go home teaparty
724,0,iu straight nation college soccer champions wow hoosiernation hoosiers
725,0,iu make honorary student id way cooler international students football card hoosiers
726,0,ifthepurgewasreal best prostitute madam ever hey got pussy broke right lmao jk
727,0,ifwedate eat da pussy better lesbian
728,0,inmiddleschool fat hell band faggot thank god played sports th grade didnt stay band
729,0,indigenouspeoplesday right redskins lot queens right nomg sofunny
730,0,indigenouspeoplesday haha fuckin retarded commies hunter biden loves snortin pygmie fairy dust liberals
731,1,iowa full white trash
732,0,iraq gov troops handed severe defeat isis saqlawiya chatter soldiers lost amp jihadis raving
733,1,jesuschrist straight gt faggots killed period sonofgod gt
734,0,kanyeshrug lol thots like great thing bitches offer
735,0,lingo niccas tryn talk like
736,0,mentionadislike hoes thinkin bad even tell bitch calm u average
737,0,messagetomyfuturespouse u better cook clean bitch ill give u money cleanin dishes makin plate
738,1,minnesota full white trash
739,0,myunpopularopinion spanish bitches suck dick babies already fine dressing slutty
740,0,nl q u e e n reminded still get janelle monae perplexed people think queer
741,0,np centuries fob
742,0,nationalcatday sure celebrate billion bird deaths blame climatechange fuckin commies
743,0,natitude okay going say comb yer beards lol wiggers
744,0,nowplaying bt feat tori amos blue skies radio edit thearrow
745,0,nowplaying great white bitten twice shy thearrow
746,0,nowplaying ian hunter bitten twice shy thearrow
747,0,nowplaying doors wasp texas radio big beat thearrow
748,0,oomef yeah kno pussy whipped nigga putting ring
749,0,onlyinamichaelmyersmovie bitch running hundred meter dash niqqa whos actually taking time walking amp u still get killed
750,0,pdplive november th get early bird tickets
751,0,pacernation road perfect way continue iubb finished nba pacers indiana hoosiers
752,0,peopletoavoid valerie jarrett control reflex bitch slap
753,0,peoplewhomademy little brother hate admit knows still lil bitch though fuck
754,0,qtna bitches gon breast feed wit nipple rings
755,0,questioniaskmyself slapping hoe tuh solve something ima leave alone never usually listen
756,0,radiofreenorthwest covington reads responses amp mocks fbi andy real politics liv awakening gretchen
757,0,rayrice bitch justsaying
758,0,rayrice still bitch got one wrong women fans livid noexcuses
759,1,reasonswecantbetogether u talkin nig smashed da homies
760,0,reasonswhywedontgetalong hoe stop focusing sucking dick focus getting rich
761,0,rebelscience sharing whaddup gt clouds hogging windturbines like fuckin gasbag son bitch
762,1,rebelscience using actual woman genetic engineering lab natural clones something faggot rome
763,0,redsox focus orioles knocked last year hatred yankees um teen years lol
764,0,remake granny dcyoungfly dirtymoney teamignat hoodcomedy damn bitch bab big
765,0,royals fantastic ready tomorrow sweep disposed yankees ever except month
766,0,royals milwaukee let yost go wished cause suck guy win lose yankees fire girardi yost
767,0,ruinacomedian charlie lapdance
768,0,ruinadessert fairy queen nomg gt fucked obama panties
769,0,shoutout everybody follow nicca
770,0,shoutout exit niccas salute
771,0,shoutout macktown niccas
772,0,shoutout exit niccas realniccasalute
773,0,signsofcockblockin gt niggahs telling hoes talking get fuckniggahs
774,0,skating trash
775,1,slightlyadjusted alls niggers wanna fuck tweet drink pineapple soda day
776,1,somethingigetalot asian black hawaiian gay retarded drunk
777,1,southcarolina full white trash
778,0,splashgang pussy n z ay tried tell n z
779,0,stopwhitepeople cases west nile virus infections reported orange county year dead birds found carrying virus
780,0,tbt love forever ling ling
781,0,theboondocks nicca
782,0,truth david charlie brown scandal
783,0,son bitch moment finally get bed bladder decides time piss
784,0,son bitch moment turn radio favorite song end song
785,0,son bitch moment walking house dark stub little toe wall
786,0,thatfuckmemoment leave car windows rains car looks like hurricane katrina ran bitch
787,0,themostannoyingthingsinlife people never happy bitch n moan time
788,1,thingsiwillteachmychild play deez niggas n bitches dat snakes
789,0,thingsnottodoonafirstdate give da dick u gotta half stroke da pussy bc u dump dick dat bitch gon become extremely anoyin
790,0,tjohngang lil bitch follow
791,0,tomyfutureson fuck dem hoes better love dem hoes
792,1,trayvonmartin referred zimmerman creepy ass cracker racist thug
793,1,tweetlikepontiacholmes pontiac sprinkler nigga nigga nigga nigga spic spic spic spic nigga nigga nigga nigga
794,0,tweetlikeyourbestfriend made bitches
795,0,umightnotgetin fucc nicca beerandtacos wethelastonesleft
796,1,vinitahegwood get job naacp ag hear like diversity tolerance long cracker tcot
797,1,virginia full white trash
798,0,wearerepublicnotregime potus bo violated usa sovereignty w open border jihadis criminal diseased haitians americans impeachobama
799,1,westvirginia full white trash
800,0,whatimcraving peanut butter oreos lt
801,0,whatwouldyouchangeaboutyourpast hoes wasted time
802,0,whyihateinstagram make bitch cheat four points scale
803,0,worldseriesgame hunter pence annoying red sox player shave fool take vyvanse yankees
804,0,yankees
805,0,yankees firecashman want arod back
806,0,yankees jeter let play entire inning fitting
807,0,yankees sec robertson guy fantastic sec pitcher
808,0,yankees astros mccarthy outduels keuchel series finale
809,0,yankees nine straight hits price night
810,0,yankees damn directtv blackout yankee game freaking walk killing satellite douche
811,0,yankees damn well joe move bullpen really helped
812,0,yankees complaining royals win lose game showed heart al ride die flex zone earned
813,0,yankees went golds cruz sound upper lower body strength hmm hr hitter say word
